108.253, 129.493, 0.065, 33.300 False
108.251, 129.493, 0.017, 33.350 False
108.249, 129.493, 0.059, 33.400 False
108.247, 129.493, 0.016, 33.450 False
108.244, 129.493, 0.063, 33.500 False
108.242, 129.493, 0.022, 33.550 False
108.239, 129.493, 0.073, 33.600 False
108.237, 129.493, 0.031, 33.650 False
108.234, 129.493, 0.075, 33.700 False
108.231, 129.493, 0.034, 33.750 False
108.226, 129.493, 0.092, 33.800 False
108.225, 129.493, 0.004, 33.850 False
108.222, 129.493, 0.082, 33.900 False
108.221, 129.493, 0.003, 33.950 False
108.217, 129.493, 0.131, 34.000 False
108.215, 129.493, 0.004, 34.050 False
108.215, 129.493, 0.015, 34.100 False
108.214, 129.493, 0.009, 34.150 False
108.213, 129.493, 0.019, 34.200 False
108.213, 129.493, 0.014, 34.250 False
108.211, 129.493, 0.024, 34.300 False
108.210, 129.493, 0.018, 34.350 False
108.209, 129.493, 0.028, 34.400 False
108.208, 129.493, 0.023, 34.450 False
108.206, 129.493, 0.033, 34.500 False
108.205, 129.493, 0.032, 34.550 False
108.199, 129.495, 0.159, 34.600 False
108.184, 129.499, 0.322, 34.650 False
108.164, 129.505, 0.421, 34.700 False
108.136, 129.513, 0.609, 34.750 False
108.093, 129.525, 0.952, 34.800 False
108.032, 129.538, 1.295, 34.850 False
107.956, 129.551, 1.570, 34.900 False
107.868, 129.562, 1.823, 34.950 False
107.770, 129.576, 2.023, 35.000 False
107.663, 129.589, 2.212, 35.050 False
107.548, 129.602, 2.363, 35.100 False
107.426, 129.614, 2.492, 35.150 False
107.300, 129.627, 2.570, 35.200 False
107.172, 129.641, 2.606, 35.250 False
107.044, 129.654, 2.609, 35.300 False
106.915, 129.667, 2.603, 35.350 False
106.787, 129.681, 2.594, 35.400 False
106.659, 129.695, 2.590, 35.450 False
106.532, 129.711, 2.584, 35.500 False
106.404, 129.727, 2.585, 35.550 False
106.276, 129.744, 2.586, 35.600 False
106.148, 129.760, 2.587, 35.650 False
106.020, 129.775, 2.587, 35.700 False
105.892, 129.789, 2.585, 35.750 False
105.764, 129.802, 2.582, 35.800 False
105.636, 129.815, 2.578, 35.850 False
105.508, 129.828, 2.574, 35.900 False
105.380, 129.840, 2.571, 35.950 False
105.252, 129.853, 2.568, 36.000 False
105.124, 129.866, 2.566, 36.050 False
104.997, 129.879, 2.563, 36.100 False
104.870, 129.892, 2.561, 36.150 False
104.742, 129.904, 2.558, 36.200 False
104.615, 129.917, 2.556, 36.250 False
104.488, 129.929, 2.554, 36.300 False
104.361, 129.941, 2.552, 36.350 False
104.234, 129.953, 2.550, 36.400 False
104.107, 129.965, 2.548, 36.450 False
103.980, 129.976, 2.546, 36.500 False
103.854, 129.988, 2.544, 36.550 False
103.727, 129.997, 2.541, 36.600 False
103.600, 130.008, 2.540, 36.650 False
103.474, 130.014, 2.532, 36.700 False
103.347, 130.019, 2.531, 36.750 False
103.220, 130.021, 2.531, 36.800 False
103.094, 130.024, 2.535, 36.850 False
102.967, 130.029, 2.537, 36.900 False
102.840, 130.034, 2.537, 36.950 False
102.713, 130.037, 2.532, 37.000 False
102.587, 130.041, 2.530, 37.050 False
102.460, 130.043, 2.527, 37.100 False
102.334, 130.045, 2.527, 37.150 False
102.208, 130.043, 2.514, 37.200 False
102.082, 130.039, 2.515, 37.250 False
101.956, 130.033, 2.517, 37.300 False
101.830, 130.027, 2.523, 37.350 False
101.704, 130.018, 2.516, 37.400 False
101.578, 130.010, 2.524, 37.450 False
101.452, 129.999, 2.516, 37.500 False
101.326, 129.988, 2.522, 37.550 False
101.201, 129.974, 2.513, 37.600 False
101.075, 129.961, 2.521, 37.650 False
100.950, 129.944, 2.512, 37.700 False
100.825, 129.928, 2.519, 37.750 False
100.700, 129.909, 2.510, 37.800 False
100.575, 129.891, 2.518, 37.850 False
100.450, 129.873, 2.521, 37.900 False
100.325, 129.856, 2.525, 37.950 False
100.200, 129.837, 2.514, 38.000 False
100.076, 129.818, 2.515, 38.050 False
99.952, 129.796, 2.507, 38.100 False
99.828, 129.774, 2.510, 38.150 False
99.706, 129.747, 2.490, 38.200 False
99.584, 129.718, 2.497, 38.250 False
99.462, 129.686, 2.492, 38.300 False
99.340, 129.654, 2.513, 38.350 False
99.219, 129.619, 2.507, 38.400 False
99.098, 129.583, 2.513, 38.450 False
98.978, 129.543, 2.498, 38.500 False
98.858, 129.504, 2.514, 38.550 False
98.740, 129.461, 2.500, 38.600 False
98.620, 129.419, 2.514, 38.650 False
98.503, 129.372, 2.499, 38.700 False
98.385, 129.327, 2.514, 38.750 False
98.269, 129.277, 2.498, 38.800 False
98.153, 129.229, 2.513, 38.850 False
98.038, 129.176, 2.497, 38.900 False
97.923, 129.124, 2.513, 38.950 False
97.810, 129.068, 2.497, 39.000 False
97.697, 129.011, 2.505, 39.050 False
97.586, 128.951, 2.497, 39.100 False
97.475, 128.891, 2.509, 39.150 False
97.366, 128.828, 2.495, 39.200 False
97.257, 128.764, 2.508, 39.250 False
97.149, 128.697, 2.497, 39.300 False
97.042, 128.630, 2.511, 39.350 False
96.938, 128.559, 2.494, 39.400 False
96.832, 128.489, 2.514, 39.450 False
96.729, 128.415, 2.495, 39.500 False
96.626, 128.342, 2.513, 39.550 False
96.525, 128.266, 2.507, 39.600 False
96.422, 128.192, 2.521, 39.650 False
96.322, 128.114, 2.500, 39.700 False
96.222, 128.038, 2.511, 39.750 False
96.125, 127.957, 2.494, 39.800 False
96.027, 127.878, 2.508, 39.850 False
95.931, 127.795, 2.493, 39.900 False
95.836, 127.713, 2.509, 39.950 False
95.743, 127.628, 2.493, 40.000 False
95.649, 127.543, 2.510, 40.050 False
95.559, 127.456, 2.494, 40.100 False
95.469, 127.367, 2.502, 40.150 False
95.382, 127.276, 2.494, 40.200 False
95.294, 127.186, 2.508, 40.250 False
95.209, 127.092, 2.498, 40.300 False
95.124, 126.999, 2.508, 40.350 False
95.043, 126.902, 2.478, 40.400 False
94.965, 126.803, 2.482, 40.450 False
94.892, 126.702, 2.469, 40.500 False
94.816, 126.600, 2.508, 40.550 False
94.742, 126.497, 2.520, 40.600 False
94.665, 126.394, 2.539, 40.650 False
94.592, 126.290, 2.511, 40.700 False
94.519, 126.187, 2.515, 40.750 False
94.447, 126.083, 2.510, 40.800 False
94.374, 125.980, 2.517, 40.850 False
94.304, 125.875, 2.498, 40.900 False
94.233, 125.771, 2.506, 40.950 False
94.166, 125.665, 2.493, 41.000 False
94.098, 125.559, 2.504, 41.050 False
94.033, 125.452, 2.494, 41.100 False
93.967, 125.344, 2.506, 41.150 False
93.904, 125.235, 2.495, 41.200 False
93.841, 125.127, 2.507, 41.250 False
93.781, 125.016, 2.496, 41.300 False
93.721, 124.906, 2.502, 41.350 False
93.664, 124.794, 2.496, 41.400 False
93.606, 124.682, 2.505, 41.450 False
93.552, 124.568, 2.498, 41.500 False
93.497, 124.455, 2.506, 41.550 False
93.447, 124.340, 2.479, 41.600 False
93.401, 124.223, 2.478, 41.650 False
93.359, 124.105, 2.471, 41.700 False
93.316, 123.987, 2.506, 41.750 False
93.271, 123.868, 2.524, 41.800 False
93.225, 123.749, 2.537, 41.850 False
93.182, 123.630, 2.513, 41.900 False
93.140, 123.511, 2.509, 41.950 False
93.097, 123.392, 2.509, 42.000 False
93.053, 123.274, 2.514, 42.050 False
93.012, 123.156, 2.501, 42.100 False
92.970, 123.037, 2.504, 42.150 False
92.931, 122.918, 2.495, 42.200 False
92.891, 122.800, 2.502, 42.250 False
92.853, 122.680, 2.496, 42.300 False
92.815, 122.561, 2.503, 42.350 False
92.779, 122.438, 2.487, 42.400 False
92.743, 122.317, 2.491, 42.450 False
92.710, 122.196, 2.494, 42.500 False
92.676, 122.075, 2.506, 42.550 False
92.645, 121.953, 2.506, 42.600 False
92.613, 121.832, 2.511, 42.650 False
92.586, 121.711, 2.494, 42.700 False
92.563, 121.589, 2.502, 42.750 False
92.542, 121.466, 2.493, 42.800 False
92.520, 121.343, 2.505, 42.850 False
92.497, 121.219, 2.510, 42.900 False
92.473, 121.095, 2.514, 42.950 False
92.451, 120.972, 2.501, 43.000 False
92.428, 120.848, 2.503, 43.050 False
92.405, 120.725, 2.502, 43.100 False
92.381, 120.602, 2.505, 43.150 False
92.360, 120.479, 2.500, 43.200 False
92.337, 120.355, 2.502, 43.250 False
92.317, 120.232, 2.498, 43.300 False
92.295, 120.109, 2.502, 43.350 False
92.276, 119.985, 2.498, 43.400 False
92.256, 119.861, 2.502, 43.450 False
92.238, 119.737, 2.499, 43.500 False
92.220, 119.614, 2.502, 43.550 False
92.202, 119.492, 2.506, 43.600 False
92.186, 119.368, 2.514, 43.650 False
92.171, 119.244, 2.506, 43.700 False
92.156, 119.120, 2.501, 43.750 False
92.142, 118.996, 2.493, 43.800 False
92.128, 118.872, 2.494, 43.850 False
92.118, 118.748, 2.483, 43.900 False
92.110, 118.621, 2.484, 43.950 False
92.103, 118.495, 2.479, 44.000 False
92.095, 118.370, 2.496, 44.050 False
92.086, 118.244, 2.511, 44.100 False
92.076, 118.118, 2.518, 44.150 False
92.068, 117.993, 2.512, 44.200 False
92.059, 117.868, 2.510, 44.250 False
92.052, 117.742, 2.503, 44.300 False
92.045, 117.617, 2.502, 44.350 False
92.038, 117.493, 2.502, 44.400 False
92.029, 117.368, 2.503, 44.450 False
92.022, 117.243, 2.500, 44.500 False
92.015, 117.118, 2.501, 44.550 False
92.008, 116.993, 2.499, 44.600 False
92.001, 116.868, 2.501, 44.650 False
91.996, 116.743, 2.499, 44.700 False
91.990, 116.619, 2.501, 44.750 False
91.985, 116.494, 2.499, 44.800 False
91.979, 116.369, 2.501, 44.850 False
91.975, 116.244, 2.500, 44.900 False
91.971, 116.119, 2.501, 44.950 False
91.967, 115.994, 2.500, 45.000 False
91.963, 115.869, 2.501, 45.050 False
91.963, 115.744, 2.496, 45.100 False
91.962, 115.619, 2.498, 45.150 False
91.963, 115.494, 2.497, 45.200 False
91.963, 115.369, 2.502, 45.250 False
91.963, 115.243, 2.503, 45.300 False
91.962, 115.118, 2.504, 45.350 False
91.962, 114.993, 2.502, 45.400 False
91.961, 114.868, 2.501, 45.450 False
91.962, 114.743, 2.500, 45.500 False
91.962, 114.618, 2.500, 45.550 False
91.962, 114.493, 2.500, 45.600 False
91.961, 114.368, 2.501, 45.650 False
91.961, 114.243, 2.500, 45.700 False
91.961, 114.118, 2.501, 45.750 False
91.961, 113.993, 2.500, 45.800 False
91.961, 113.868, 2.501, 45.850 False
91.960, 113.743, 2.500, 45.900 False
91.960, 113.618, 2.500, 45.950 False
91.960, 113.493, 2.500, 46.000 False
91.961, 113.368, 2.499, 46.050 False
91.961, 113.243, 2.500, 46.100 False
91.961, 113.118, 2.500, 46.150 False
91.960, 112.993, 2.500, 46.200 False
91.962, 112.868, 2.499, 46.250 False
91.965, 112.743, 2.498, 46.300 False
91.968, 112.618, 2.499, 46.350 False
91.972, 112.493, 2.500, 46.400 False
91.975, 112.368, 2.500, 46.450 False
91.977, 112.243, 2.501, 46.500 False
91.980, 112.118, 2.501, 46.550 False
91.983, 111.993, 2.500, 46.600 False
91.985, 111.868, 2.501, 46.650 False
91.987, 111.743, 2.501, 46.700 False
91.989, 111.618, 2.500, 46.750 False
91.991, 111.493, 2.500, 46.800 False
91.993, 111.368, 2.500, 46.850 False
91.995, 111.243, 2.500, 46.900 False
91.997, 111.118, 2.500, 46.950 False
91.998, 110.993, 2.500, 47.000 False
92.000, 110.868, 2.500, 47.050 False
92.002, 110.743, 2.500, 47.100 False
92.005, 110.618, 2.500, 47.150 False
92.007, 110.493, 2.500, 47.200 False
92.010, 110.368, 2.500, 47.250 False
92.012, 110.243, 2.500, 47.300 False
92.014, 110.118, 2.500, 47.350 False
92.017, 109.993, 2.500, 47.400 False
92.021, 109.868, 2.499, 47.450 False
92.024, 109.743, 2.500, 47.500 False
92.027, 109.618, 2.500, 47.550 False
92.030, 109.493, 2.500, 47.600 False
92.034, 109.369, 2.500, 47.650 False
92.037, 109.244, 2.500, 47.700 False
92.040, 109.119, 2.500, 47.750 False
92.043, 108.994, 2.500, 47.800 False
92.046, 108.869, 2.500, 47.850 False
92.049, 108.744, 2.500, 47.900 False
92.052, 108.619, 2.500, 47.950 False
92.055, 108.494, 2.500, 48.000 False
92.058, 108.369, 2.500, 48.050 False
92.060, 108.244, 2.500, 48.100 False
92.063, 108.119, 2.500, 48.150 False
92.066, 107.994, 2.500, 48.200 False
92.069, 107.869, 2.500, 48.250 False
92.072, 107.744, 2.500, 48.300 False
92.075, 107.619, 2.500, 48.350 False
92.078, 107.494, 2.500, 48.400 False
92.080, 107.369, 2.500, 48.450 False
92.083, 107.244, 2.500, 48.500 False
92.086, 107.119, 2.500, 48.550 False
92.089, 106.994, 2.500, 48.600 False
92.092, 106.869, 2.500, 48.650 False
92.095, 106.744, 2.500, 48.700 False
92.098, 106.619, 2.500, 48.750 False
92.102, 106.494, 2.500, 48.800 False
92.105, 106.369, 2.500, 48.850 False
92.108, 106.244, 2.500, 48.900 False
92.111, 106.119, 2.500, 48.950 False
92.114, 105.994, 2.500, 49.000 False
92.117, 105.869, 2.500, 49.050 False
92.120, 105.744, 2.500, 49.100 False
92.125, 105.620, 2.499, 49.150 False
92.128, 105.495, 2.500, 49.200 False
92.131, 105.370, 2.500, 49.250 False
92.134, 105.245, 2.500, 49.300 False
92.138, 105.120, 2.500, 49.350 False
92.141, 104.995, 2.500, 49.400 False
92.144, 104.870, 2.500, 49.450 False
92.147, 104.745, 2.500, 49.500 False
92.150, 104.620, 2.500, 49.550 False
92.153, 104.495, 2.500, 49.600 False
92.156, 104.370, 2.500, 49.650 False
92.159, 104.245, 2.500, 49.700 False
92.162, 104.120, 2.500, 49.750 False
92.165, 103.995, 2.500, 49.800 False
92.168, 103.870, 2.500, 49.850 False
92.171, 103.745, 2.500, 49.900 False
92.174, 103.620, 2.500, 49.950 False
92.178, 103.495, 2.500, 50.000 False
92.181, 103.370, 2.500, 50.050 False
92.184, 103.245, 2.500, 50.100 False
92.187, 103.120, 2.500, 50.150 False
92.190, 102.995, 2.500, 50.200 False
92.193, 102.870, 2.500, 50.250 False
92.195, 102.745, 2.500, 50.300 False
92.198, 102.621, 2.500, 50.350 False
92.201, 102.496, 2.500, 50.400 False
92.204, 102.371, 2.500, 50.450 False
92.207, 102.246, 2.500, 50.500 False
92.209, 102.121, 2.500, 50.550 False
92.211, 101.996, 2.500, 50.600 False
92.214, 101.871, 2.500, 50.650 False
92.217, 101.746, 2.500, 50.700 False
92.219, 101.621, 2.500, 50.750 False
92.222, 101.496, 2.500, 50.800 False
92.225, 101.371, 2.500, 50.850 False
92.227, 101.246, 2.500, 50.900 False
92.230, 101.121, 2.500, 50.950 False
92.233, 100.996, 2.500, 51.000 False
92.235, 100.871, 2.500, 51.050 False
92.238, 100.746, 2.500, 51.100 False
92.240, 100.621, 2.500, 51.150 False
92.243, 100.496, 2.500, 51.200 False
92.245, 100.371, 2.500, 51.250 False
92.248, 100.246, 2.500, 51.300 False
92.250, 100.121, 2.500, 51.350 False
92.253, 99.996, 2.500, 51.400 False
92.255, 99.871, 2.500, 51.450 False
92.258, 99.746, 2.500, 51.500 False
92.260, 99.621, 2.500, 51.550 False
92.262, 99.496, 2.500, 51.600 False
92.265, 99.371, 2.500, 51.650 False
92.267, 99.246, 2.500, 51.700 False
92.269, 99.121, 2.500, 51.750 False
92.270, 98.996, 2.500, 51.800 False
92.272, 98.871, 2.500, 51.850 False
92.274, 98.746, 2.500, 51.900 False
92.277, 98.621, 2.500, 51.950 False
92.279, 98.496, 2.500, 52.000 False
92.281, 98.371, 2.500, 52.050 False
92.283, 98.246, 2.500, 52.100 False
92.283, 98.121, 2.499, 52.150 False
92.285, 97.996, 2.500, 52.200 False
92.287, 97.871, 2.500, 52.250 False
92.288, 97.746, 2.500, 52.300 False
92.290, 97.621, 2.500, 52.350 False
92.291, 97.496, 2.500, 52.400 False
92.292, 97.371, 2.500, 52.450 False
92.294, 97.246, 2.500, 52.500 False
92.295, 97.121, 2.500, 52.550 False
92.297, 96.996, 2.500, 52.600 False
92.298, 96.871, 2.500, 52.650 False
92.300, 96.746, 2.500, 52.700 False
92.301, 96.621, 2.500, 52.750 False
92.303, 96.496, 2.500, 52.800 False
92.304, 96.371, 2.500, 52.850 False
92.306, 96.246, 2.500, 52.900 False
92.307, 96.121, 2.500, 52.950 False
92.308, 95.996, 2.500, 53.000 False
92.310, 95.871, 2.500, 53.050 False
92.311, 95.746, 2.500, 53.100 False
92.312, 95.621, 2.500, 53.150 False
92.314, 95.496, 2.500, 53.200 False
92.315, 95.371, 2.500, 53.250 False
92.316, 95.246, 2.500, 53.300 False
92.317, 95.121, 2.500, 53.350 False
92.319, 94.996, 2.500, 53.400 False
92.320, 94.871, 2.500, 53.450 False
92.321, 94.746, 2.500, 53.500 False
92.322, 94.621, 2.500, 53.550 False
92.323, 94.496, 2.500, 53.600 False
92.324, 94.371, 2.500, 53.650 False
92.325, 94.246, 2.500, 53.700 False
92.326, 94.121, 2.500, 53.750 False
92.327, 93.996, 2.500, 53.800 False
92.328, 93.871, 2.500, 53.850 False
92.329, 93.746, 2.500, 53.900 False
92.329, 93.621, 2.500, 53.950 False
92.330, 93.496, 2.500, 54.000 False
92.331, 93.371, 2.500, 54.050 False
92.332, 93.246, 2.500, 54.100 False
92.332, 93.121, 2.500, 54.150 False
92.333, 92.996, 2.500, 54.200 False
92.334, 92.871, 2.500, 54.250 False
92.334, 92.746, 2.500, 54.300 False
92.335, 92.621, 2.500, 54.350 False
92.335, 92.496, 2.500, 54.400 False
92.336, 92.371, 2.500, 54.450 False
92.336, 92.246, 2.500, 54.500 False
92.337, 92.121, 2.500, 54.550 False
92.336, 91.996, 2.499, 54.600 False
92.336, 91.871, 2.500, 54.650 False
92.336, 91.746, 2.500, 54.700 False
92.337, 91.621, 2.500, 54.750 False
92.337, 91.496, 2.500, 54.800 False
92.336, 91.371, 2.500, 54.850 False
92.336, 91.246, 2.500, 54.900 False
92.336, 91.121, 2.500, 54.950 False
92.336, 90.996, 2.500, 55.000 False
92.337, 90.871, 2.500, 55.050 False
92.337, 90.746, 2.500, 55.100 False
92.337, 90.621, 2.500, 55.150 False
92.337, 90.496, 2.500, 55.200 False
92.335, 90.371, 2.499, 55.250 False
92.335, 90.246, 2.500, 55.300 False
92.335, 90.121, 2.500, 55.350 False
92.335, 89.996, 2.500, 55.400 False
92.338, 89.871, 2.499, 55.450 False
92.338, 89.746, 2.500, 55.500 False
92.338, 89.621, 2.500, 55.550 False
92.338, 89.496, 2.500, 55.600 False
92.339, 89.371, 2.500, 55.650 False
92.339, 89.246, 2.500, 55.700 False
92.339, 89.121, 2.500, 55.750 False
92.339, 88.996, 2.500, 55.800 False
92.339, 88.871, 2.500, 55.850 False
92.339, 88.746, 2.500, 55.900 False
92.346, 88.622, 2.484, 55.950 False
